measurementdate,reddid,yearrun,year,run,borndate,estimatedemergence,borndepth,status,bornflowkwk,bornflowkes,location,riverlocationid,riversection,comments,measurementdepth,measurementkwk,measurementkes,idnum
2014-06-30,1008-14-W,14-W,2014,W,2014-06-30,2014-09-18,108,OK,10100,9220,Sec 1; RL Mouth of Middle Creek,1,A.C.I.D. dam to Keswick Dam,NA,108,10100,9220,2724
2014-06-30,1009-14-W,14-W,2014,W,2014-06-30,2014-09-18,108,OK,10100,9220,Sec 1; RL Mouth of Middle Creek,1,A.C.I.D. dam to Keswick Dam,NA,108,10100,9220,2725
2014-06-30,1010-14-W,14-W,2014,W,2014-06-30,2014-09-18,72,OK,10000,9266,Sec 1; RL Mouth of Middle Creek,1,A.C.I.D. dam to Keswick Dam,NA,72,10000,9266,2726
2014-06-30,1011-14-W,14-W,2014,W,2014-06-30,2014-09-18,72,OK,10000,9266,Sec 1; RL Mouth of Middle Creek,1,A.C.I.D. dam to Keswick Dam,NA,72,10000,9266,2727
2014-06-30,1012-14-W,14-W,2014,W,2014-06-30,2014-09-18,120,OK,10100,9266,Sec 1; RR Above Big Riffle,1,A.C.I.D. dam to Keswick Dam,NA,120,10100,9266,2728
2014-06-30,1013-14-W,14-W,2014,W,2014-06-30,2014-09-18,120,OK,10100,9272,Sec 1; RR Above Big Riffle,1,A.C.I.D. dam to Keswick Dam,NA,120,10100,9272,2729
2014-07-01,1014-14-W,14-W,2014,W,2014-07-01,2014-09-19,36,OK,10100,9254,Sec 1; RL Carter Creek,1,A.C.I.D. dam to Keswick Dam,NA,36,10100,9254,2741
2014-07-01,1015-14-W,14-W,2014,W,2014-07-01,2014-09-19,36,OK,10100,9254,Sec 1; RL Carter Creek,1,A.C.I.D. dam to Keswick Dam,NA,36,10100,9254,2742
2014-07-01,1016-14-W,14-W,2014,W,2014-07-01,2014-09-19,24,OK,10100,9273,Sec 1; RL Dentsist House,1,A.C.I.D. dam to Keswick Dam,NA,24,10100,9273,2743
2014-07-01,1017-14-W,14-W,2014,W,2014-07-01,2014-09-19,24,OK,10100,9273,Sec 1; RR Above Big Riffle,1,A.C.I.D. dam to Keswick Dam,NA,24,10100,9273,2744
2014-07-01,1018-14-W,14-W,2014,W,2014-07-01,2014-09-19,48,OK,10200,9248,Sec 2; RL Below Sewer Line,2,Hwy 44 Brg to A.C.I.D Dam,NA,48,10200,9248,2738
2014-07-01,1019-14-W,14-W,2014,W,2014-07-01,2014-09-19,48,OK,10200,9248,Sec 2; RL Below Sewer Line,2,Hwy 44 Brg to A.C.I.D Dam,NA,48,10200,9248,2739
2014-07-01,1020-14-W,14-W,2014,W,2014-07-01,2014-09-19,60,OK,10200,9248,Sec 2; RL Below Sewer Line,2,Hwy 44 Brg to A.C.I.D Dam,NA,60,10200,9248,2740
2014-07-03,1024-14-W,14-W,2014,W,2014-07-03,2014-09-21,24,OK,10200,9264,Sec 1; RL Below Pedestrian Bridge,1,A.C.I.D. dam to Keswick Dam,NA,24,10200,9264,2748
2014-07-03,1025-14-W,14-W,2014,W,2014-07-03,2014-09-21,36,OK,10200,9264,Sec 1; RL Below Pedestrian Bridge,1,A.C.I.D. dam to Keswick Dam,NA,36,10200,9264,2749
2014-07-03,1023-14-W,14-W,2014,W,2014-07-03,2014-09-21,24,OK,10100,9239,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,24,10100,9239,2747
2014-07-03,1021-14-W,14-W,2014,W,2014-07-03,2014-09-21,26,OK,10100,9266,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,26,10100,9266,2745
2014-07-03,1022-14-W,14-W,2014,W,2014-07-03,2014-09-21,24,OK,10000,9266,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,24,10000,9266,2746
2014-07-07,1033-14-W,14-W,2014,W,2014-07-07,2014-09-24,46,OK,10200,9327,Sec 1; RL Mouth of Salt Creek,1,A.C.I.D. dam to Keswick Dam,video,46,10200,9327,2756
2014-07-07,1029-14-W,14-W,2014,W,2014-07-07,2014-09-24,15,OK,10100,9223,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,15,10100,9223,2753
2014-07-07,1030-14-W,14-W,2014,W,2014-07-07,2014-09-24,19,OK,10200,9223,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,19,10200,9223,2754
2014-07-07,1031-14-W,14-W,2014,W,2014-07-07,2014-09-24,48,OK,10100,9223,Sec 2; RR Market Street Gravel,2,Hwy 44 Brg to A.C.I.D Dam,NA,48,10100,9223,2755
2014-07-07,1027-14-W,14-W,2014,W,2014-07-07,2014-09-24,21,OK,10000,9292,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,21,10000,9292,2752
2014-07-07,1026-14-W,14-W,2014,W,2014-07-07,NA,27,OK,10100,9292,Sec 3; RR Kutras Corner,3,Clear Crk. Powerlines to Hwy 44 Brg,NA,27,10100,9292,2750
2014-07-07,1032-14-W,14-W,2014,W,2014-07-07,2014-09-25,84,OK,10100,9223,Sec 3; RR Kutras Corner,3,Clear Crk. Powerlines to Hwy 44 Brg,Currently the most downstream redd observed,84,10100,9223,2751
2014-07-11,1035-14-W,14-W,2014,W,2014-07-11,2014-09-28,58,OK,9960,9056,Sec 2; RL Below Sewer Line,2,Hwy 44 Brg to A.C.I.D Dam,NA,58,9960,9056,2759
2014-07-11,1036-14-W,14-W,2014,W,2014-07-11,2014-09-28,54,OK,10000,9056,Sec 2; RL Below Sewer Line,2,Hwy 44 Brg to A.C.I.D Dam,NA,54,10000,9056,2760
2014-07-11,1037-14-W,14-W,2014,W,2014-07-11,2014-09-28,53,OK,10000,9056,Sec 2; RL Below Sewer Line,2,Hwy 44 Brg to A.C.I.D Dam,NA,53,10000,9056,2761
2014-07-11,1038-14-W,14-W,2014,W,2014-07-11,2014-09-28,63,OK,10000,9056,Sec 2; RL Below Sewer Line,2,Hwy 44 Brg to A.C.I.D Dam,NA,63,10000,9056,2762
2014-07-11,1039-14-W,14-W,2014,W,2014-07-11,2014-09-28,49,OK,10000,9056,Sec 2; RL Below Sewer Line,2,Hwy 44 Brg to A.C.I.D Dam,NA,49,10000,9056,2763
2014-07-11,1040-14-W,14-W,2014,W,2014-07-11,2014-09-28,45,OK,10000,9056,Sec 2; RL Below Sewer Line,2,Hwy 44 Brg to A.C.I.D Dam,NA,45,10000,9056,2764
2014-07-11,1041-14-W,14-W,2014,W,2014-07-11,2014-09-28,60,OK,10100,9193,Sec 2; RL Below Sewer Line,2,Hwy 44 Brg to A.C.I.D Dam,NA,60,10100,9193,2765
2014-07-11,1042-14-W,14-W,2014,W,2014-07-11,2014-09-28,68,OK,10100,9193,Sec 2; RL Below Sewer Line,2,Hwy 44 Brg to A.C.I.D Dam,NA,68,10100,9193,2766
2014-07-11,1043-14-W,14-W,2014,W,2014-07-11,2014-09-28,66,OK,10100,9193,Sec 2; RL Below Sewer Line,2,Hwy 44 Brg to A.C.I.D Dam,NA,66,10100,9193,2767
2014-07-11,1034-14-W,14-W,2014,W,2014-07-11,2014-09-28,48,OK,9930,9056,Sec 2; RR Market Street Gravel,2,Hwy 44 Brg to A.C.I.D Dam,NA,48,9930,9056,2758
2014-07-11,1028-14-W,14-W,2014,W,2014-07-11,2014-09-28,46,OK,9820,9097,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,46,9820,9097,2757
2014-07-14,1047-14-W,14-W,2014,W,2014-07-14,NA,90,OK,10100,9393,Sec 1; RL Mouth of Middle Creek,1,A.C.I.D. dam to Keswick Dam,photo is reference photo to shore line,90,10100,9393,2771
2014-07-14,1046-14-W,14-W,2014,W,2014-07-14,2014-09-30,60,OK,10100,9393,Sec 1; RL Mouth of Salt Creek,1,A.C.I.D. dam to Keswick Dam,NA,60,10100,9393,2770
2014-07-14,1044-14-W,14-W,2014,W,2014-07-14,2014-09-30,13,OK,10100,9406,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,13,10100,9406,2772
2014-07-14,1045-14-W,14-W,2014,W,2014-07-14,2014-09-30,45,OK,10200,9406,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,45,10200,9406,2773
2014-07-16,1048-14-W,14-W,2014,W,2014-07-16,2014-10-02,41,OK,10100,9172,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,41,10100,9172,2774
2014-07-23,1049-14-W,14-W,2014,W,2014-07-23,2014-10-04,48,OK,10000,9281,Sec 3; RL Below Wyndham,3,Clear Crk. Powerlines to Hwy 44 Brg,Deployed DO meter at this location CHECK,48,10000,9281,2775
2014-07-26,1051-14-W,14-W,2014,W,2014-07-26,2014-10-10,50,OK,10300,9308,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,50,10300,9308,2777
2014-07-26,1050-14-W,14-W,2014,W,2014-07-26,2014-10-10,20,OK,10200,9282,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,marker placed in pot,20,10200,9282,2776
2014-07-30,1053-14-W,14-W,2014,W,2014-07-30,2014-10-13,16,OK,9840,8888,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,16,9840,8888,2779
2014-07-30,1054-14-W,14-W,2014,W,2014-07-30,2014-10-13,19,OK,9840,8888,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,19,9840,8888,2780
2014-07-30,1052-14-W,14-W,2014,W,2014-07-30,2014-10-13,21,OK,9870,8888,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,21,9870,8888,2778
2014-08-08,1056-14-W,14-W,2014,W,2014-08-08,2014-10-20,40,OK,9230,8228,Sec 1; Below Keswick Dam,1,A.C.I.D. dam to Keswick Dam,born on date 7/30/2014,40,9230,8228,2782
2014-08-08,1055-14-W,14-W,2014,W,2014-08-08,2014-10-20,28,OK,9230,8230,Sec 2; RR Market Street Gravel,2,Hwy 44 Brg to A.C.I.D Dam,NA,28,9230,8230,2781
2014-08-12,1056-14-W,14-W,2014,W,2014-08-08,2014-10-20,40,OK,9230,8228,Sec 1; Below Keswick Dam,1,A.C.I.D. dam to Keswick Dam,NA,36,7771,8540,2818
2014-08-12,1024-14-W,14-W,2014,W,2014-07-03,2014-09-21,24,OK,10200,9264,Sec 1; RL Below Pedestrian Bridge,1,A.C.I.D. dam to Keswick Dam,NA,23,7771,8540,2816
2014-08-12,1025-14-W,14-W,2014,W,2014-07-03,2014-09-21,36,OK,10200,9264,Sec 1; RL Below Pedestrian Bridge,1,A.C.I.D. dam to Keswick Dam,NA,24,7771,8540,2817
2014-08-12,1014-14-W,14-W,2014,W,2014-07-01,2014-09-19,36,OK,10100,9254,Sec 1; RL Carter Creek,1,A.C.I.D. dam to Keswick Dam,NA,58,7786,8510,2808
2014-08-12,1015-14-W,14-W,2014,W,2014-07-01,2014-09-19,36,OK,10100,9254,Sec 1; RL Carter Creek,1,A.C.I.D. dam to Keswick Dam,NA,54,7786,8510,2807
2014-08-12,1003-14-W,14-W,2014,W,2014-06-30,2014-09-18,24,OK,10100,9220,Sec 1; RL Dentsist House,1,A.C.I.D. dam to Keswick Dam,NA,30,7771,8610,2810
2014-08-12,1004-14-W,14-W,2014,W,2014-06-30,2014-09-18,66,OK,10100,9220,Sec 1; RL Dentsist House,1,A.C.I.D. dam to Keswick Dam,NA,46,7771,8610,2812
2014-08-12,1006-14-W,14-W,2014,W,2014-06-30,2014-09-18,72,OK,10000,9220,Sec 1; RL Dentsist House,1,A.C.I.D. dam to Keswick Dam,NA,51,7771,8610,2811
2014-08-12,1016-14-W,14-W,2014,W,2014-07-01,2014-09-19,24,OK,10100,9273,Sec 1; RL Dentsist House,1,A.C.I.D. dam to Keswick Dam,NA,27,7771,8610,2809
2014-08-12,1047-14-W,14-W,2014,W,2014-07-14,NA,90,EMERGED,10100,9393,Sec 1; RL Mouth of Middle Creek,1,A.C.I.D. dam to Keswick Dam,NA,84,7771,8540,2815
2014-08-12,1047-14-W,14-W,2014,W,2014-07-14,NA,90,OK,10100,9393,Sec 1; RL Mouth of Middle Creek,1,A.C.I.D. dam to Keswick Dam,NA,84,7771,8540,2815
2014-08-12,1033-14-W,14-W,2014,W,2014-07-07,2014-09-24,46,OK,10200,9327,Sec 1; RL Mouth of Salt Creek,1,A.C.I.D. dam to Keswick Dam,NA,34,7771,8560,2813
2014-08-12,1046-14-W,14-W,2014,W,2014-07-14,2014-09-30,60,OK,10100,9393,Sec 1; RL Mouth of Salt Creek,1,A.C.I.D. dam to Keswick Dam,NA,51,7771,8560,2814
2014-08-12,1005-14-W,14-W,2014,W,2014-06-18,2014-09-08,30,OK,9960,9182,Sec 2; RL Below Sewer Line,2,Hwy 44 Brg to A.C.I.D Dam,mm,24,7764,8510,2794
2014-08-12,1053-14-W,14-W,2014,W,2014-07-30,2014-10-13,16,OK,9840,8888,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,15,7757,8490,2802
2014-08-12,1054-14-W,14-W,2014,W,2014-07-30,2014-10-13,19,OK,9840,8888,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,12,7757,8550,2803
2014-08-12,1057-14-W,14-W,2014,W,2014-08-12,2014-10-23,11,OK,8550,7757,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,11,8550,7757,2804
2014-08-12,1002-14-W,14-W,2014,W,2014-06-06,2014-08-27,25,OK,9230,8271,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,mm,19,7757,8480,2798
2014-08-12,1023-14-W,14-W,2014,W,2014-07-03,2014-09-21,24,OK,10100,9239,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,23,7757,8480,2800
2014-08-12,1029-14-W,14-W,2014,W,2014-07-07,2014-09-24,15,OK,10100,9223,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,mm,18,7757,8480,2795
2014-08-12,1030-14-W,14-W,2014,W,2014-07-07,2014-09-24,19,OK,10200,9223,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,17,7757,8480,2796
2014-08-12,1044-14-W,14-W,2014,W,2014-07-14,2014-09-30,13,OK,10100,9406,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,mm,26,7757,8480,2797
2014-08-12,1045-14-W,14-W,2014,W,2014-07-14,2014-09-30,45,OK,10200,9406,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,mm,24,7757,8480,2799
2014-08-12,1051-14-W,14-W,2014,W,2014-07-26,2014-10-10,50,OK,10300,9308,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,46,7757,8490,2801
2014-08-12,1034-14-W,14-W,2014,W,2014-07-11,2014-09-28,48,OK,9930,9056,Sec 2; RR Market Street Gravel,2,Hwy 44 Brg to A.C.I.D Dam,NA,43,7757,8550,2806
2014-08-12,1055-14-W,14-W,2014,W,2014-08-08,2014-10-20,28,OK,9230,8230,Sec 2; RR Market Street Gravel,2,Hwy 44 Brg to A.C.I.D Dam,measured; photo; depth,26,7757,8550,2805
2014-08-12,1001-14-W,14-W,2014,W,2014-06-06,2014-08-27,35,OK,9000,8216,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,mm,34,7764,8520,2786
2014-08-12,1021-14-W,14-W,2014,W,2014-07-03,2014-09-21,26,OK,10100,9266,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,mm,20,7764,8520,2789
2014-08-12,1022-14-W,14-W,2014,W,2014-07-03,2014-09-21,24,OK,10000,9266,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,33,7764,8510,2792
2014-08-12,1027-14-W,14-W,2014,W,2014-07-07,2014-09-24,21,OK,10000,9292,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,12,7764,8520,2787
2014-08-12,1028-14-W,14-W,2014,W,2014-07-11,2014-09-28,46,OK,9820,9097,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,49,7764,8510,2793
2014-08-12,1048-14-W,14-W,2014,W,2014-07-16,2014-10-02,41,OK,10100,9172,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,13,7764,8520,2790
2014-08-12,1050-14-W,14-W,2014,W,2014-07-26,2014-10-10,20,OK,10200,9282,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,14,7764,8520,2788
2014-08-12,1052-14-W,14-W,2014,W,2014-07-30,2014-10-13,21,OK,9870,8888,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,17,7764,8520,2791
2014-08-12,1049-14-W,14-W,2014,W,2014-07-23,2014-10-04,48,OK,10000,9281,Sec 3; RL Below Wyndham,3,Clear Crk. Powerlines to Hwy 44 Brg,NA,40,7738,8470,2819
2014-08-12,1026-14-W,14-W,2014,W,2014-07-07,NA,27,EMERGED,10100,9292,Sec 3; RR Kutras Corner,3,Clear Crk. Powerlines to Hwy 44 Brg,Measured; photo; and depth,16,7712,8610,2821
2014-08-12,1026-14-W,14-W,2014,W,2014-07-07,NA,27,OK,10100,9292,Sec 3; RR Kutras Corner,3,Clear Crk. Powerlines to Hwy 44 Brg,Measured; photo; and depth,16,7712,8610,2821
2014-08-12,1032-14-W,14-W,2014,W,2014-07-07,2014-09-25,84,OK,10100,9223,Sec 3; RR Kutras Corner,3,Clear Crk. Powerlines to Hwy 44 Brg,NA,84,7712,8610,2820
2014-08-18,1005-14-W,14-W,2014,W,2014-06-18,2014-09-08,30,OK,9960,9182,Sec 2; RL Below Sewer Line,2,Hwy 44 Brg to A.C.I.D Dam,NA,20,7321,8120,2832
2014-08-18,1019-14-W,14-W,2014,W,2014-07-01,2014-09-19,48,OK,10200,9248,Sec 2; RL Below Sewer Line,2,Hwy 44 Brg to A.C.I.D Dam,too deep and fast for velocity measurement,42,7356,8200,2847
2014-08-18,1040-14-W,14-W,2014,W,2014-07-11,2014-09-28,45,OK,10000,9056,Sec 2; RL Below Sewer Line,2,Hwy 44 Brg to A.C.I.D Dam,too deep and fast for velocity measurement,43,7356,8200,2846
2014-08-18,1053-14-W,14-W,2014,W,2014-07-30,2014-10-13,16,OK,9840,8888,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,11,7382,8200,2842
2014-08-18,1054-14-W,14-W,2014,W,2014-07-30,2014-10-13,19,OK,9840,8888,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,11,7382,8130,2844
2014-08-18,1057-14-W,14-W,2014,W,2014-08-12,2014-10-23,11,OK,8550,7757,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,11,7382,8130,2843
2014-08-18,1002-14-W,14-W,2014,W,2014-06-06,2014-08-27,25,OK,9230,8271,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,20,7385,8070,2834
2014-08-18,1023-14-W,14-W,2014,W,2014-07-03,2014-09-21,24,OK,10100,9239,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,25,7385,8080,2836
2014-08-18,1029-14-W,14-W,2014,W,2014-07-07,2014-09-24,15,OK,10100,9223,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,12,7382,8130,2845
2014-08-18,1030-14-W,14-W,2014,W,2014-07-07,2014-09-24,19,OK,10200,9223,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,19,7385,8070,2833
2014-08-18,1044-14-W,14-W,2014,W,2014-07-14,2014-09-30,13,OK,10100,9406,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,8,7385,8080,2838
2014-08-18,1045-14-W,14-W,2014,W,2014-07-14,2014-09-30,45,OK,10200,9406,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,30,7385,8080,2835
2014-08-18,1051-14-W,14-W,2014,W,2014-07-26,2014-10-10,50,OK,10300,9308,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,44,7385,8080,2837
2014-08-18,1031-14-W,14-W,2014,W,2014-07-07,2014-09-24,48,OK,10100,9223,Sec 2; RR Market Street Gravel,2,Hwy 44 Brg to A.C.I.D Dam,NA,37,7382,8120,2839
2014-08-18,1034-14-W,14-W,2014,W,2014-07-11,2014-09-28,48,OK,9930,9056,Sec 2; RR Market Street Gravel,2,Hwy 44 Brg to A.C.I.D Dam,too deep and fast for velocity measurement,42,7382,8200,2841
2014-08-18,1055-14-W,14-W,2014,W,2014-08-08,2014-10-20,28,OK,9230,8230,Sec 2; RR Market Street Gravel,2,Hwy 44 Brg to A.C.I.D Dam,NA,24,7382,8120,2840
2014-08-18,1001-14-W,14-W,2014,W,2014-06-06,2014-08-27,35,OK,9000,8216,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,30,7321,8050,2824
2014-08-18,1021-14-W,14-W,2014,W,2014-07-03,2014-09-21,26,OK,10100,9266,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,18,7321,8090,2828
2014-08-18,1022-14-W,14-W,2014,W,2014-07-03,2014-09-21,24,OK,10000,9266,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,31,7321,8070,2831
2014-08-18,1027-14-W,14-W,2014,W,2014-07-07,2014-09-24,21,OK,10000,9292,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,12,7321,8050,2825
2014-08-18,1028-14-W,14-W,2014,W,2014-07-11,2014-09-28,46,OK,9820,9097,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,40,7321,8070,2830
2014-08-18,1048-14-W,14-W,2014,W,2014-07-16,2014-10-02,41,OK,10100,9172,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,12,7321,8090,2826
2014-08-18,1050-14-W,14-W,2014,W,2014-07-26,2014-10-10,20,OK,10200,9282,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,12,7321,8090,2827
2014-08-18,1052-14-W,14-W,2014,W,2014-07-30,2014-10-13,21,OK,9870,8888,Sec 2; RR Turtle Bay,2,Hwy 44 Brg to A.C.I.D Dam,NA,16,7321,8090,2829
2014-08-18,1049-14-W,14-W,2014,W,2014-07-23,2014-10-04,48,OK,10000,9281,Sec 3; RL Below Wyndham,3,Clear Crk. Powerlines to Hwy 44 Brg,velocity was measured on redd,38,7426,8160,2822
2014-08-18,1026-14-W,14-W,2014,W,2014-07-07,NA,27,EMERGED,10100,9292,Sec 3; RR Kutras Corner,3,Clear Crk. Powerlines to Hwy 44 Brg,velocity was measured on redd,12,7398,8090,2823
2014-08-18,1026-14-W,14-W,2014,W,2014-07-07,NA,27,OK,10100,9292,Sec 3; RR Kutras Corner,3,Clear Crk. Powerlines to Hwy 44 Brg,velocity was measured on redd,12,7398,8090,2823
2014-08-19,1005-14-W,14-W,2014,W,2014-06-18,2014-09-08,30,OK,9960,9182,Sec 2; RL Below Sewer Line,2,Hwy 44 Brg to A.C.I.D Dam,orange rock,22,7097,7730,2859
2014-08-19,1018-14-W,14-W,2014,W,2014-07-01,2014-09-19,48,OK,10200,9248,Sec 2; RL Below Sewer Line,2,Hwy 44 Brg to A.C.I.D Dam,NA,41,7097,7820,2862
2014-08-19,1019-14-W,14-W,2014,W,2014-07-01,2014-09-19,48,OK,10200,9248,Sec 2; RL Below Sewer Line,2,Hwy 44 Brg to A.C.I.D Dam,NA,39,7097,7820,2861
2014-08-19,1035-14-W,14-W,2014,W,2014-07-11,2014-09-28,58,OK,9960,9056,Sec 2; RL Below Sewer Line,2,Hwy 44 Brg to A.C.I.D Dam,NA,50,7097,7820,2864
2014-08-19,1036-14-W,14-W,2014,W,2014-07-11,2014-09-28,54,OK,10000,9056,Sec 2; RL Below Sewer Line,2,Hwy 44 Brg to A.C.I.D Dam,orange rock,48,7097,7820,2863
2014-08-19,1037-14-W,14-W,2014,W,2014-07-11,2014-09-28,53,OK,10000,9056,Sec 2; RL Below Sewer Line,2,Hwy 44 Brg to A.C.I.D Dam,orange rock,44,7097,7820,2865
2014-08-19,1038-14-W,14-W,2014,W,2014-07-11,2014-09-28,63,OK,10000,9056,Sec 2; RL Below Sewer Line,2,Hwy 44 Brg to A.C.I.D Dam,orange rock,56,7097,7820,2866
2014-08-19,1040-14-W,14-W,2014,W,2014-07-11,2014-09-28,45,OK,10000,9056,Sec 2; RL Below Sewer Line,2,Hwy 44 Brg to A.C.I.D Dam,NA,41,7097,7820,2860
2014-08-19,1053-14-W,14-W,2014,W,2014-07-30,2014-10-13,16,OK,9840,8888,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,11,7116,7780,2877
2014-08-19,1054-14-W,14-W,2014,W,2014-07-30,2014-10-13,19,OK,9840,8888,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,10,7116,7840,2879
2014-08-19,1057-14-W,14-W,2014,W,2014-08-12,2014-10-23,11,OK,8550,7757,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,10,7116,7780,2878
2014-08-19,1002-14-W,14-W,2014,W,2014-06-06,2014-08-27,25,OK,9230,8271,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,14,7097,7820,2870
2014-08-19,1023-14-W,14-W,2014,W,2014-07-03,2014-09-21,24,OK,10100,9239,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,24,7097,7840,2869
2014-08-19,1029-14-W,14-W,2014,W,2014-07-07,2014-09-24,15,OK,10100,9223,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,12,7103,7820,2872
2014-08-19,1030-14-W,14-W,2014,W,2014-07-07,2014-09-24,19,OK,10200,9223,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,17,7103,7820,2871
2014-08-19,1044-14-W,14-W,2014,W,2014-07-14,2014-09-30,13,OK,10100,9406,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,11,7103,7760,2873
2014-08-19,1045-14-W,14-W,2014,W,2014-07-14,2014-09-30,45,OK,10200,9406,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,37,7097,7840,2868
2014-08-19,1051-14-W,14-W,2014,W,2014-07-26,2014-10-10,50,OK,10300,9308,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,43,7097,7840,2867
2014-08-19,1058-14-W,14-W,2014,W,2014-08-19,2014-10-28,12,OK,7840,7116,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,12,7840,7116,2880
2014-08-19,1031-14-W,14-W,2014,W,2014-07-07,2014-09-24,48,OK,10100,9223,Sec 2; RR Market Street Gravel,2,Hwy 44 Brg to A.C.I.D Dam,NA,46,7103,7820,2874
2014-08-19,1034-14-W,14-W,2014,W,2014-07-11,2014-09-28,48,OK,9930,9056,Sec 2; RR Market Street Gravel,2,Hwy 44 Brg to A.C.I.D Dam,NA,40,7103,7780,2875
